MOLECULE_NAME,SMILES,PPB
160685082,COC1=CC=CC(=C1N2CCC[C@H](C2)N)/C=C\3/C(=O)NC(=O)S3,91.64
160685368,C1=CC(=CC(=C1)C2=CN=C3C(=C2)C=CN3)/C=C/C(=O)O,97.81
160685395,CCNC(=O)C1=CC2=C(C(=CN=C2N1)C3=CC(=CN=C3)C(=O)N)N4C=CC(=N4)C(F)(F)F,64.01
160685449,CC1=C(C=C(C=C1)C2=NC=C(N2)C(F)(F)F)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,98.81
160685475,CC(=O)NC1=CC2=C(CCN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N)C=C1,97.49
160685476,CC1=CC2=C(C=C1NC(=O)C)N(C=C2)C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N,97.91
160685477,CC(=O)NC1=CC2=C(C=C1)N(C=C2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N)C,98.64
160685842,C1[C@@H](COC2=CC=CC(=C21)C3=CN=C(C=C3)CO)NC(=O)C4=CN=C(C=C4)OCC(F)(F)F,96.26
160685929,COC1=CN=C(N=C1N2CCOCC2)C3=CC=CC=N3,66.1
160685934,CCS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C3=CC=CC(=C3)C4=CC=CC=C4,99.89
160686110,CC(C)C(C(=O)C1=CC=C(C=C1)C#N)NC(=O)C2=CC=CC=C2,90.72
160686124,CC(C)C(C(=O)C1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C2=C(C=CC(=C2)Cl)C(F)(F)F,98.81
160686471,C1=CC(=CC=C1C(F)(F)F)NS(=O)(=O)C2=CC3=C(C=C2)SC(=N3)CO,99.73
160687014,CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,99.51
160688146,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC(=CC=C3)N,90.12
160688148,CNC1=C2C(=NC=C1C(=O)N)N=C(N2)C3=CC=C(C=C3)OCCN4CCOCC4,78.79
160688149,COC1=CC=C(C=C1)C2=NC3=NC=C(C(=C3N2)NCCCNC(=O)C4(CC4)CN)Br,97.07
160688316,CC(C)(C)S(=O)(=O)NC1CCC(CC1)C(=O)NC2=NC=C(C=C2)C(F)(F)F,95.91
160690925,CC1=C(C=C(C=C1)C2=C(NC=N2)C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,93.67
160690926,CC1=C(C=C(C=C1)C2=NC=C(S2)CN3CCOCC3)NC(=O)C4=CC=C(C=C4)OCC5=CC=CC=N5,96.72
160690932,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C=C2,62.94
160690962,C1=CSC(=C1)C2=NC3=C(C=NN3C(=C2)N)C#N,95.12
160690964,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NC5COC5)C#N,87.62
160690965,CC(=O)NC1=CC2=C(C=C1)N(C=C2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N)CCO,98.21
160690966,CC(=O)NC1=CC2=C(C=C1)N(C=C2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N)CCC(=O)OC,98.4
160691361,C1[C@@H](COC2=CC=CC(=C21)C3=CN=C(C=C3)CO)NC(=O)C4=CN=C(C=C4)OCCOCC(F)(F)F,95.91
160691604,CC(C)(C)C(C(=O)C1=CC=C(C=C1)Cl)NC(=O)C2=CC=CC=C2,99.4
160691824,CC1=CC(=CC(=C1S(=O)(=O)N(C)CCOCC(=O)N2CCC(CC2)C3CCN(CC3)C)C)OC,51.73
160692269,C1CN2C3=CC=CC=C3N(C2=N1)CC(=O)C4=CC=C(C=C4)Cl,66.1
160692470,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCC[C@H]4CCO,90.12
160693438,COC1=NC=C(C=C1)C2(CCC(CC2)N3CC[C@H](C3)NC(=O)CNC(=O)C4=CC(=CC=C4)C(F)(F)F)O,78.79
160693446,C1=CC=C2C(=C1)N=C(C3=C(C=CC=C3S2)F)N,94.32
160693466,CN(C1CCN(CC1)CC2=CC=C(C=C2)C(F)(F)F)C(=O)CC3=CC=C(C=C3)S(=O)(=O)C,81.01
160693467,CN(C1CCN(CC1)CC2=CC=C(C=C2)C(F)(F)F)C(=O)CC3=CC=C(C=C3)N4C=NN=N4,91.28
160694343,CC1=NN(C=C1NC(=O)CC2=C(C=C(C=C2)OC3=C4C=CC(=CC4=NC=C3)OC)OC)C,98.89
160694584,CN1C2=C(CC(CC2)C3CCOCC3)C4=C1C=CC(=C4)C(=O)N(C)CC(=O)NC5CC5,96.72
160694661,C1C[C@H](NC1)C2=NC3=C(C(=O)N2)OC4=C3C=C(C=C4)Br,94.9
160694662,C1C[C@H](NC1)C2=NC3=C(C(=O)N2)OC4=C3C=C(C=C4)Cl,92.8
160695918,C1C[C@H](CN(C1)C2=C(C=CC=C2Cl)/C=C\3/C(=O)NC(=O)S3)N,97.76
160695994,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)N4CCOCC4)C=C2,54.02
160696236,CC(C)NC(=O)C1=CC2=C(C(=CN=C2N1)C3=CC(=CN=C3)C(=O)O)N4C=CC(=N4)C(F)(F)F,77.21
160696260,CCNC(=O)C1=CC2=C(C(=CN=C2N1)C3=CC(=CN=C3)C4=NNC(=O)O4)N5C=CC(=N5)C(F)(F)F,95.63
160696327,CC1=C(C=C(C=C1)C2=C(N(N=C2C)C)C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,98.21
160696363,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)C4=CC=CS4,98.4
160696364,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N,98.61
160696365,CC(=O)NC1=CC2=C(C=C1)OCCN2C3=NC4=C(C=NN4C(=C3)NC5CC5)C#N,92.48
160696366,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)N4C=CC5=C4C=C(C=C5)CO,98.09
160696393,CCOC1=NOC2=C1C=CC(=C2)OCCC3CCN(CC3)C4=NN=C(C=C4)C,99.86
160696765,CC1=NN(N=C1C(=O)N[C@H]2CC3=C(C=CC=C3OC2)N4CCN(CC4)C)C5=CC=CC=C5,95.82
160696785,C1COCCC1N2C3=NC=NC(=C3C(=N2)COC4=CC(=CC=C4)Cl)N,95.23
160697037,CC(C)(C1=CC=C(C=C1)NC2=NC3=C(N2)C=C(C=C3)C#N)O,92.8
160698278,CC1=C(C(=CC=C1)[C@H](C)C2=CNC(=S)N2)C,83.04
160698828,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3)N4CCOCC4,94.68
160698883,CC(C)N1CC2=C(C1=O)N=C(N=C2NC(C)(C)CC3=CC=C(C=C3)Cl)N4CCN(CC4)C(=O)C,96.79
160698927,COC1=C(N=C(C(=N1)Cl)Cl)NS(=O)(=O)C2=CC=C(S2)Cl,99.92
160699017,CC1=CC(=NO1)[C@@H]([C@@](C)(C(=O)NO)OCC2=CC=C(C=C2)C3=CC=CC=C3)O,96.72
160699258,C1=CC(=CC=C1C#N)C(=O)NC2=CN=C(C=C2)N3C=CN=C3,71.05
160699454,C1CCN[C@H](C1)C(=O)N2CCN(CC2)C3=NC4=C(C=CC=N4)C(=N3)NCC5=C(C=C(C=C5)Cl)Cl,88.11
160699456,CC(=O)NCC1=CC(=CC=C1)CN2C3=C(C(=CC=C3)OC)C(=N2)NS(=O)(=O)C4=CC=C(S4)Cl,99.34
160699943,CNC(=O)CCCN(C)C(=O)C1=CC2=C(C=C1)N(C3=C2C[C@@H](CC3)C4CCOCC4)C,96.34
160701225,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OC)NC,82.39
160701266,C1CN(CCN1)C2=C(C=CC=C2Cl)/C=C\3/C(=O)NC(=O)S3,92.16
160701267,CCOC1=CC=CC(=C1N2CCC[C@H](C2)N)/C=C\3/C(=O)NC(=O)S3,94.79
160701268,CC(C)COC1=CC=CC(=C1N2CCC[C@H](C2)N)/C=C\3/C(=O)NC(=O)S3,98.81
160701502,C1=CC=C(C=C1)C2=C(C=C(C=C2)Cl)COC3=CC=C(C=C3)CCC(=O)O,99.8
160701585,CCNC(=O)C1=CC2=C(C(=CN=C2N1)C3=CC(=CN=C3)C(=O)O)N4C=CC(=N4)C(F)(F)F,88.35
160701671,CC1=C(C=C(C=C1)C2=CC=CC=N2)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,98.89
160701672,CC1=C(C=C(C=C1)C2=CC=NC=C2)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,98.21
160701679,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NC)C=C2,64.54
160701701,C1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)N)C#N,95.01
160701702,CN1C=CC(=N1)NC2=CC(=NC3=C(C=NN23)C#N)C4=CC=C(C=C4)OC,98.21
160702099,COC1=NC=C(C=N1)C2=C3C[C@@H](COC3=CC=C2)NC(=O)C4=CN=C(C=C4)OCCC(F)(F)F,98.67
160702100,COC1=NC=C(C=N1)C2=C3C[C@@H](COC3=CC=C2)NC(=O)C4=CN=C(C=C4)COCC(F)(F)F,96.34
160702522,CC(C)(C)OC(=O)N1CCN(CC1)C2=NC=C(C=N2)OCC3=CC=NC=C3,99.03
160703276,CCOC1=C(C(=C2C(=C1)CN(C2=N)CC(=O)C3=CC(=C(C(=C3)N4CCOCC4)OC)C(C)(C)C)F)OCC,99.79
160704053,C1=CC2=C(C=C1C(=O)O)NC(=N2)C(F)(F)F,89.91
160704235,CCOC1=CC=C(C=C1)[C@@H](C)NC2=NC(=NC3=C2CN(C3=O)C(C)C)N4CCN(CC4)C(=O)C,70.1
160704329,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC(=NC=C3)N,97.32
160704330,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CN(N=C3)C4CCN(CC4)C,77.21
160704331,COC1=CC=C(C=C1)C2=NC3=NC=C(C(=C3N2)OCC4CCNCC4)Br,86.59
160704609,CCN(C1=CC=C(C=C1)N2CCNCC2)C(=O)C3=CC=C(O3)C4=CC=C(C=C4)Cl,95.82
160704781,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC=C(N=C2OCC3=CC(=C(C=C3)OC)OCCN(C)C)Br,99.67
160706619,CC1=C(C=C(C=C1)C2=NN=C(C=C2)N)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,94.79
160706872,CCNC(=O)C1=CC2=C(C(=CN=C2N1)C3=CC(=CN=C3)C(=O)NC)N4C=CC(=N4)C(F)(F)F,85.19
160706873,CCNC(=O)C1=CC2=C(C(=CN=C2N1)C3=CN=CC(=C3)C#N)N4C=CC(=N4)C(F)(F)F,91.1
160706939,CC1=C(C=C(C=C1)C2=CN=CN2)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,94.9
160706940,CC1=C(C=C(C=C1)C2=NC=CN2)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,94.06
160706974,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NCCCCO)C#N,95.91
160706975,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NCCN5CCOCC5)C#N,88.82
160706976,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NCCN5CCCC5)C#N,94.44
160706977,CC(=O)NC1=CC2=C(C=C1)C=CN2C3=NC4=C(C=NN4C(=C3)NCCCN(C)C)C#N,89.91
160707437,COC1=CN=C(N=C1NC2CCCC2)C3=CC=CC=N3,93.94
160707862,CC1=CC(=CC(=C1S(=O)(=O)N(C)CCOCC(=O)N2CCN(CC2)C3CCN(CC3)C)C)OC,42.01
160708506,CNC1=C(C=C2C(=C1)NC(=O)N(C2=O)C3=CC=C(C=C3)NC(=O)NS(=O)(=O)C4=CC=C(S4)Cl)F,99.58
160708513,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,99.05
163312422,CC1=CC(=C(C(=O)N1)CNC(=O)C2=CC(=NC3=C2C=NN3C(C)C)C4CC4)C,96.5
163312643,CC1=NC=CN1C2=C(N=C(S2)NC3=NC=CN=C3)C4=CC=CC(=C4)C#N,95.63
163313065,C[C@]1(CC(=O)N(C(=N1)N)C)C2=CC(=CS2)C3=CC=CC(=C3)C#N,91.64
163313094,C[C@@H](C1=NC=C(C=N1)F)NC2=NC3=C(C=C2)N=CN3C4=NNC(=C4)C5CC5,78.79
163313246,C1CCN(CC1)[C@@H](C2=CC=CC=C2)[C@H](C3=CC=CC=C3)N4CCCCC4,90.12
163313296,CC1=NC2(C3=C(CC24CCC(CC4)OC)C=CC(=C3)C5=CC(=CN=C5)Br)N=C1N,86.05
163313380,C1=CC2=C(N=C1)N=C(C=C2)CCCCC3=NN=C(O3)C4=CC(=C(C=C4)OC(F)(F)F)Cl,99.92
163313503,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C(C4=CC=CC=C4)C(=O)O,91.46
163313505,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=C4CC(=O)O,99.4
163313506,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C4=CC(=CC=C4)OCC(=O)O,97.32
163313836,COC1=CC2=C(C=C1)N=CC(=O)N2CCN3CC[C@H]([C@@H](C3)O)NCC4=CC5=C(C=N4)OCCO5,82.05
163313879,CO[C@H]1CN(CC[C@H]1NCC2=CC3=C(C=N2)OCCO3)CCN4C(=O)C=CC5=C4C=C(C=C5)C#N,51.73
163314134,C1=CC=C(C=C1)NC(=O)NCCCSC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,81.36
163314138,C1CN(CCC1N2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C(=O)C4=CNC(=O)C5=CC=CC=C54,91.1
163314142,COC1=CC=CC=C1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)OC4=CC(=C(C=C4)Cl)Cl,95.91
163314168,CC1=CC(=C(C=C1)NC(=O)[C@@H]2CCCN2S(=O)(=O)C3=CC=CC4=C3N=CC=C4)C,97.76
163314371,CCN1C=C(C=C(C1=O)C)[C@]2(C3=C(C(=CC=C3)F)C(=N2)N)C4=CC(=CC=C4)NC(=O)C5=NC=C(C=C5)Cl,98.29
163314429,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,91.82
163314574,C1CC(CCC1CCO)C2=CC=C(C=C2)C3=CN=CC(=N3)C(=O)N,97.2
163314575,CC1=C(N=C(C(=N1)C)C(=O)N)C2=CC=C(C=C2)C3CCC(CC3)CC(=O)NS(=O)(=O)C,89.05
163314609,CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)[C@@H](C)C3=CC(=C(C=C3)C(=O)O)OC4=CC(=CC=C4)Cl,97.71
163314610,CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)[C@H](CC(C)(C)C)C3=CC(=C(C=C3)C(=O)O)OC4=CC(=CC=C4)Br,97.13
163314611,CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)[C@@H](CC(C)(C)C)C3=CC(=C(C=C3)C(=O)O)OC4=CC(=CC=C4)Br,99.01
163314661,CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)CC3=CC(=C(C=C3)C(=O)O)OC4=CC=CC(=C4)C(F)(F)F,97.07
163314713,CC1=C(C=CC(=C1)C2(N=C(C(=N2)N)C)C3=CC=CC(=C3)C4=CN=CN=C4)OC,93.8
163314910,CC1=C(C2=C(N1CC3=NC4=CC=CC=C4S3)C=CC(=C2)F)CC(=O)O,98.33
163315079,C1C[Si](CCN1CCCC(=O)C2=CC=C(C=C2)F)(C3=CC=CC(=C3)C(F)(F)F)O,95.91
163315390,CC1=CN=C(C=C1)NC(=O)C(CCOC)OC2=NC=NC3=C2C=NN3C4=CC=CC=C4OC,86.05
163315448,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CC4=CC(=NC=C4)F)OC)OC,94.56
163315501,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CCC(=O)O)OC)O,95.63
163315503,COC1=CC(=C(C=C1NC(=O)/C=C/C(=O)O)S(=O)(=O)N2C3=CC=CC=C3OC4=CC=CC=C42)OC,97.6
163315504,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CCC4=NNN=N4)OC)OC,93.53
163315512,CC1=C(C=CC(=C1)Cl)OC2CCN(CC2)C[C@@H](CNC(=O)C3=C(NN=C3)C(F)(F)F)O,96.42
163315513,CC1=C(C=CC(=C1)Cl)OC2CCN(CC2)C[C@@H](CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)O,86.59
163315514,CS(=O)(=O)C1=CC2=C(C=C1)C(=CNC2=O)C(=O)NC[C@H](CN3CCC(CC3)OC4=CC(=C(C=C4)C#N)Cl)O,68.13
163315606,COC1=C(C=CC(=C1)C(=O)NC[C@H](CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)O)N,99.68
163315607,C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)C[C@@H](CNC(=O)C3=CNC4=CC=CC=C43)O,98.09
163315720,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,97.2
163316332,CC1=C(C(=CC=C1)C2=CN=C(N=C2)OC)CCNC(=O)C3=CN=C(C=C3)OCCC(F)(F)F,99.5
163316342,COC1=NC=C(C=N1)C2=CC=CC=C2C(CNC(=O)C3=CN=C(C=C3)COCC(F)(F)F)(F)F,99.01
163316343,CC1=CN=C(C=N1)C2=C(C=CC(=C2CCNC(=O)C3=CN=C(C=C3)COCC(F)(F)F)F)F,91.99
163316488,COC1=NNC(=C1)NC2=C(C=C3C(=N2)N(C=N3)[C@@H](CO)C4=NC=C(C=C4)F)F,78.41
163316862,C1COCCN1C2=CC(=O)NC(=N2)NCC3=C(C=CC=C3Cl)Cl,96
163316908,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C4=CC=CC(=C4)CC(=O)O,96.72
163316909,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)[C@@H](CC4=CC=CC=C4F)C(=O)O,88.59
163317222,C1CC(CCC1N2C(C3=CC=CC=C3C2=O)C(=O)NCC4=CC=C(C=C4)OC(F)(F)F)(F)F,98
163317225,C1=CC=C2C(=C1)C(N(C2=O)CCC3=CC=CC=N3)C(=O)NCC4=CC=C(C=C4)OC(F)(F)F,96.42
163317251,COC1=CC=C(C=C1)C2=C(C=C3N2N=CC=C3)C(=O)N4CCC[C@H]4CO,89.05
163317265,COC1=CC=CC=C1C(C#N)NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)CC4=CC=C(C=C4)F,94.9
163317277,COC1=CC2=C(C=C1)N=CC(=O)N2CCN3CC[C@H]([C@H](C3)O)NCC4=NC5=C(C=C4)OCC(=O)N5,94.68
163317313,CO[C@@H]1CN(CC[C@H]1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)C=CC5=C4C=C(C=C5)C#N,72.45
163317334,C1COCCN1C2=NC(=O)NC(=C2)N(CCO)CC3=CC=CC4=CC=CC=C43,86.05
163317335,CN(C)CCN(CC1=CC=CC2=CC=CC=C21)C3=CC(=NC(=O)N3)N4CCOCC4,66.1
163317574,C1CN(CCC1N2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C(=O)NS(=O)(=O)C4=CC=CC=C4,81.36
163317575,CC1=CC=CC=C1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)OC4=CC(=C(C=C4)Cl)Cl,89.49
163317914,COC1=CC=C(C=C1)C2(C3=C(C(=CC=C3)F)C(=N2)N)C4=CC=CC(=C4)C5=CN=CN=C5,97.32
163318076,CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)[C@H](C)C3=CC(=C(C=C3)C(=O)O)OC4=CC(=CC=C4)Cl,98.44
163318135,CC1=CC(=CC=C1)OC2=C(C=CC(=C2)CN3CCC[C@@H](C3)N4C=C(C(=O)NC4=O)C)C(=O)O,96.17
163318176,CC1=CC(=CC(=C1OC)C)C2(N=C(C(=N2)N)C)C3=CC=CC(=C3)C4=CN=CN=C4,95.63
163318559,C1C[Si](CCN1CCCC(=O)C2=CC=C(C=C2)F)(C3=CC=C(C=C3)Cl)O,94.56
163318729,CC(C)COC1=C(C=C(C=C1)C2=CC(=O)NC(=N2)N)C#N,95.91
163318927,COC1=CC(=C(C=C1NC(=O)CC2=CC(=NC=C2)F)S(=O)(=O)N3C4=CC=CC=C4OC5=CC=CC=C53)OC,99.01
163318932,C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)C[C@@H](CNC(=O)C3=CNC(=O)C4=C3C=C(C=C4)F)O,95.01
163318934,CNS(=O)(=O)C1=CC2=C(C=C1)C(=CNC2=O)C(=O)NC[C@H](CN3CCC(CC3)OC4=CC(=C(C=C4)Cl)Cl)O,91.46
163318988,C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)C[C@@H](CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)O,88.82
163319094,C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)C[C@@H](CNC(=O)C3=NNC(=O)C4=CC=CC=C43)O,96.5
163319838,COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OC[C@@H](C5CC5)O,99.79
163319962,CC1=CN(C=N1)C2=C(C=C(C=C2)NC3=NC4=C(CN(CC4)CCO)C(=N3)CC5=CC=CC=C5)OC,98.09
163319980,CC(C)OC1=NNC(=C1)N2C=NC3=C2N=C(C=C3)N[C@@H](CO)C4=NC=C(C=C4)F,91.82
163319981,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C3C(=N2)N(C=N3)C4=CC(=NN4)OC(C)C,69.12
163320114,C1CCN(C1)[C@H](C2=CC=CC=C2)[C@@H](C3=CC=CC=C3)N4CCCC4,83.04
163320392,CC1=C(C=CC(=C1Cl)C#N)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)F)C(=O)O,94.06
163320393,CC1=C(C=CC(=C1Cl)Cl)OC2CCN(CC2)CC3CCN(CC3)[C@@](C)(CC4=CC=C(C=C4)F)C(=O)O,96.79
163320396,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)[C@H](CC4=CC=CC=C4)C(=O)O,68.63
163320671,C1=CC=C2C(=C1)C(N(C2=O)CCC3=NC=C(C=N3)F)C(=O)NCC4=CC(=C(C=C4)F)C(F)(F)F,95.23
163320716,C1=CC=C2C(=C1)C(N(C2=O)CCC3=CC=CC=N3)C(=O)NCC4=CN=C(C=C4)OCC(F)(F)F,90.72
163320757,C1CN(C[C@H]([C@H]1NCC2=NC3=C(C=C2)OCC(=O)N3)O)CCN4C(=O)C=CC5=C4C=C(C=C5)C#N,79.17
163321034,CC(C)(C)OC(=O)NCCCSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,76.39
163321035,CC(C)N(CCCNC(=O)OCC1=CC=CC=C1)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,66.1
163321038,CC(C)C1=CC=C(C=C1)NC(=O)NCCCSC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,92.16
163321041,CN(C)C1=CC=C(C=C1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)OC4=CC(=C(C=C4)Cl)Cl,99.83
163321042,CN(C)C1=CC=CC=C1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)OC4=CC(=C(C=C4)Cl)Cl,98.25
163321057,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,71.53
163321383,CC1=CC(=NC(=C1OC)C)C2(C3=C(C(=CC=C3)F)C(=N2)N)C4=CC=CC(=C4)C5=CN=CN=C5,96.57
163321440,CC1=C(N=C(C(=N1)C(F)F)C(=O)N)C2=CC=C(C=C2)C3CCC(CC3)CC(=O)O,94.56
163321464,CC1=CC(=C(N=C1)C(=O)C2=C3C=CNC3=NC=N2)NS(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F,99.91
163321546,CCCC(C)(C)C[C@H](C1=CC(=C(C=C1)C(=O)O)OC2=CC(=CC=C2)Cl)N3CCC[C@@H](C3)N4C=C(C(=O)NC4=O)C,99.01
163321547,CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)[C@H](CC3CCOCC3)C4=CC(=C(C=C4)C(=O)O)OC5=CC(=CC=C5)Cl,89.27
163321598,CC1=CN(C(=O)NC1=O)[C@H]2CCCN(C2)CC3=CC(=C(C=C3)C(=O)O)OC4=CC(=CC=C4)Br,98.09
163321861,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NCC3=CC=CC=C3,98.29
163322420,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CCC(=O)O)OC)OC,95.12
163322430,CN1C=C(C(=CC1=O)C(F)(F)F)C(=O)NC[C@H](CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)O,93.53
163322545,CCN(CC)CCCCNC1=NC=C2CN(C(=O)N(C2=N1)CC3=CC(=CC=C3)NC(=O)C=C)C4=C(C(=CC(=C4Cl)OC)OC)Cl,98
163322546,C[C@@H]1CN(C[C@@H](O1)C)CC2=NN=C(O2)C3=C4C=NNC4=CC(=C3)C5=C6C=CNC6=CC=C5,98.09
163323269,CC1=C(C(=C(C=C1)F)CCNC(=O)C2=CN=C(C=C2)COCC(F)(F)F)C3=CN=C(C=N3)OC,97.6
163323400,C[C@@H](C1=NC=C(C=C1)F)NC2=NC3=C(C=C2)N=CN3C4=CC(=NN4)OC(C)C,94.19
163323522,C1CCN(C1)[C@@H](C2=CC=CC=C2)[C@H](C3=CC=CC=C3)N4CCCC4,83.04
163323567,CCN1C=C(C=C(C1=O)C)[C@]2(C3=C(C(=CC=C3)F)C(=N2)N)C4=CC=CC(=C4)C5=CN=CC(=C5)C#CC,98.92
163323785,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)[C@H](C4=CC=CC=C4)C(=O)O,83.37
163323786,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=C4OCC(=O)O,98.86
163323788,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)[C@@H](CC4=CC=C(C=C4)F)C(=O)O,88.59
